Mixture,macrophages,mast,B.naive,B.memory,plasma,T.CD4.naive,T.CD4.memory,T.CD8.naive,T.CD8.memory,NK,pDCs,mDCs,monocytes.C,monocytes.NC.I,neutrophils,Treg,endothelial.cells,fibroblasts,P-value,Correlation,RMSE
ROI_152.dcc,0.420858864340291,0,0,0,0,0,0,0.232031070991822,0,0.174804067177131,0,0.00998377797342813,0,0.00686109214125026,0,0,0.109109114746062,0.0463520126300164,0,0.0179234730951683,1.02749325583509
ROI_153.dcc,0.139521419190046,0,0.186598079175436,0,0,0,0,0.02357709810452,0,0.259561823245944,0,0,0.0978596309894017,0,0.0398455175208394,0,0.241309923497593,0.0117265082762205,0,0.0177039253692037,1.01855210883846
ROI_154.dcc,0.142081236843092,0.0345349246114336,0.0336491595021679,0,0,0,0,0.125538810846639,0.0710286738800781,0,0,0.00815802713818939,0,0.0276821160096425,0.260279635432754,0,0.297047415736004,0,0,0.174605990833802,0.983358511626878
ROI_155.dcc,0.121890542122754,0.00155270840596699,0.265995966284143,0,0,0.143870469134001,0,0.286012243785847,0,0,0.0109721725137389,0,0.0588347539957485,0,0,0,0.0711590991395954,0.0397120446182041,0,0.0491906718426151,1.00513198119401
ROI_156.dcc,0.0319296540917436,0,0.115499159451315,0,0,0.0800998105139091,0,0,0,0.181922753972967,0,0,0.0551404643929745,0,0.236375054281244,0,0.291440432361374,0.00759267093447308,0,0.081134961463522,0.999822657408239
ROI_157.dcc,0.161800710953142,0,0,0.0222150434542245,0,0.124867791581144,0,0.11085549074417,0.0452313925922559,0,0,0,0.0215051705534515,0,0.173157638208923,0,0.295672282014637,0.0446944798980518,0,0.243664603533369,0.968933309406908
ROI_158.dcc,0.279858635208392,0,0.151642259285973,0,0,0.0598217238190881,0,0.146839477929471,0,0.053957776029831,0,0,0.000143244814918275,0.120416344736126,0,0,0.159615270389523,0.0277052677866787,0,0.121753483953631,0.996676966325419
ROI_159.dcc,0.196295932175491,0,0,0.0303529687779151,0,0.132473394389782,0,0.30449804673289,0,0.0915940290833118,0.117163196399504,0,0,0.0753442232585202,0,0,0.0510330056833782,0.00124520349920809,0,0.152816720053232,0.987812785119993
ROI_160.dcc,0,0.0304687469042168,0,0,0,0,0,0,0.136869960176897,0.09943849779968,0.231412738696297,0.0135620788012426,0.0744267593502075,0,0,0,0.413821218271459,0,0,0.0797384905266278,1.01737176262142
ROI_161.dcc,0.151218667641465,0.05785418692188,0,0,0.0415063583738198,0.0600507668244081,0,0,0,0,0.176789520542592,0,0.0885053061307548,0,0,0,0.401525652826764,0.0225495407383164,0,0.200576465175714,0.98351391140955
ROI_162.dcc,0,0,0,0,0.127111683652101,0.109717961375469,0,0.00377099677778445,0,0.207910868768749,0,0,0,0.114523396235728,0,0,0.436965093190168,0,0,0.151616753771163,0.989738358464301
ROI_163.dcc,0.0415227501805767,0.0173285472847247,0.165718154801067,0,0,0,0,0,0.255829122749503,0,0.108669909737788,0,0.107238412932885,0,0,0,0.303693102313456,0,0,0.0247210195783774,1.02025393712685
ROI_164.dcc,0,0,0.0214635067254236,0,0,0.348331943645657,0.113873363269163,0.183052758333038,0,0,0.0885240660664517,0.0296214844766559,0.0235012941252109,0.0247746205763805,0,0,0.166856962782019,0,0,-0.00576251977859859,1.01674796643081
ROI_165.dcc,0.0430130334038823,0,0.15724629598001,0.0539264362323546,0,0,0.17036992517273,0,0.184923962952196,0,0.0778410741834826,0,0.054518614440747,0,0,0,0.244054155717588,0.0141065019170093,0,0.113645603270191,0.994723789053126
ROI_166.dcc,0,0.00580298920460784,0.136604136858586,0,0,0,0,0,0.0703484256377674,0,0.0436460687282825,0.0441443296456691,0.00160642575617219,0,0.232246248854625,0,0.426535540784772,0.0390658345295186,0,0.243610657193405,0.969705951658998
ROI_167.dcc,0.161829988706588,0.0162854724500433,0.168020311354105,0,0,0.00891316161833679,0,0.013053973944939,0.0468861216546679,0,0.0371657904353283,0,0.0590761997525272,0,0.281571814247146,0,0.187592101791112,0.0196050640452074,0,0.108975042239881,0.996476784982178
ROI_168.dcc,0.0778954847224034,0.0101931221071237,0.112955979379335,0,0,0.0678150363914941,0,0.09692902677535,0,0,0.0337244440615199,0,0.0631561996016509,0,0.321790568116307,0,0.202669439962968,0.0128706988818479,0,0.138208506897533,0.989752954996271
ROI_169.dcc,0.180047304203369,0,0,0,0,0,0,0,0,0,0,0.0256697440196056,0,0,0.289404393619323,0,0.485865588519801,0.0190129696379007,0,0.138125442367224,1.00237727811124
ROI_170.dcc,0.12591884263316,0.00412667869181257,0,0,0,0,0,0,0.139483783477258,0,0.0146259767323515,0.00508479167201746,0.0165064155890756,0,0.447522206476765,0,0.234540015063046,0.0121912896645132,0,0.169345228397173,0.984431352324535
ROI_171.dcc,0.229541209018713,0.0138175353556561,0.0161438000455838,0,0,0,0,0,0,0,0.00520512158245904,0,0.0248834474376294,0,0.353088893448623,0,0.322746907098068,0.0345730860132674,0,0.143493219813051,0.991694142675741
ROI_172.dcc,0.0639099690154534,0.199595734301717,0,0.0195101922062453,0,0,0,0,0.0733202585653111,0,0.15576329192345,0.0058000768918114,0.0601953785872401,0,0,0,0.375109728986144,0.0467953695226289,0,0.412942734544927,0.910423265703996
ROI_173.dcc,0.300514773844859,0.077448252629007,0,0.0246307709561854,0.0274119762897027,0.0843726031295851,0.199088873612318,0,0.0887871184495873,0,0,0.0171084911385371,0.0629187050653073,0,0,0,0.0962042867869492,0.0215141480979624,0,0.266297913916653,0.962056028861108
ROI_174.dcc,0.15680856634104,0.0938736925548189,0,0,0,0,0,0,0.152593658695248,0,0.00917932424840428,0.00782387643818713,0,0,0.0189872876513101,0,0.518048041213519,0.0426855528574726,0,0.315833308755462,0.947185306025514
ROI_175.dcc,0,0.0554158126851694,0,0.0593115109949677,0.00435962467825445,0,0,0,0,0.0308251917473582,0,0.0152903370544359,0,0.125675239970307,0,0,0.674386594699613,0.0347356881698945,0,0.320870315296518,0.946948827240619
ROI_176.dcc,0.00355991209643312,0.00299073115703484,0.0585163225745262,0,0.0500371250970218,0.0666612347434677,0,0.0161431955077043,0,0,0,0,0.0647509512822699,0,0,0.113727683216771,0.588055223732707,0.0355576205920645,0,0.448818422755996,0.902180626587534
ROI_177.dcc,0.0611282061561606,0.0218349021879225,0,0,0,0,0.402004773671192,0,0.0247724211345676,0.263651806987028,0,0.0478836675575551,0.00933557160541814,0.0362661008303733,0.0321522043696866,0,0.0981170674174652,0.00285327808263097,0,0.132685589272137,0.993425914835702
ROI_178.dcc,0.0544746440781889,0.00141138117838586,0,0,0,0,0.167080464985443,0,0.333642349126978,0,0.0228007935315682,0.00456605664728441,0.0179570372811371,0,0.218212599306693,0,0.160118225782157,0.0197364480821651,0,0.0425970017503636,1.00155746071321
ROI_179.dcc,0.0633325795566964,0.00722809370254433,0.022581130671451,0,0,0,0,0,0.0916854990098837,0,0.046079703542198,0.0156511383051012,0.0158782484295556,0,0.459513414507826,0.0394738665430166,0.214341595993192,0.0242347297385354,0,0.0723901008482786,1.00108757316605
ROI_180.dcc,0.105429512518043,0.00827793412646979,0.0136878298106652,0,0,0,0.0646886829754422,0,0.262248246361176,0,0.0169589293889481,0,0.0218018458456464,0,0.204531202950742,0.135051321929132,0.157416996641127,0.00990749745260869,0,0.196653071968477,0.982587021752655
ROI_181.dcc,0.043361305460579,0.0107532859141413,0.0522851317292333,0,0,0,0.0442337985471846,0,0.254930102734719,0,0.0338681992238064,0,0.0186235408461322,0,0.320396052171139,0.0594625947125494,0.13163667875687,0.0304493099036458,0,0.148477552373321,0.988828828324804
ROI_182.dcc,0.103347345694066,0.0109611503519486,0.144196432367924,0,0,0,0,0,0.240805562470432,0,0.0299852320333997,0,0,0,0.340728741663574,0.0183134682664564,0.0835035235949203,0.0281585435572793,0,0.0768397146482027,0.997356703974483
ROI_183.dcc,0.0119970741290468,0.00848577612623581,0,0,0,0,0.115500894341634,0,0.167311305449395,0,0.022684062305636,0.00324920131518785,0.0265515244216921,0,0.231617915865833,0.200529358089253,0.186051292284476,0.0260215956716101,0,0.076485815405926,0.997618903813489
ROI_184.dcc,0.217369651890237,0.0189317774108621,0,0,0.145142168248805,0,0.0286005367273949,0,0.126461858249522,0.136035112492925,0,0.0271132573177574,0.00966311531056825,0,0,0,0.251305786034153,0.0393767363177744,0,0.466875679764677,0.906545941189895
ROI_185.dcc,0,0,0.00207313471982395,0,0.00591870717673229,0.162055772431281,0.110838190849013,0.0830222242841965,0.134535208280275,0.103552779734057,0,0.0160193033185976,0,0.0109520857088712,0,0.114958832530596,0.256073760966555,0,0,0.377494866066964,0.953824433907132
ROI_186.dcc,0,0.00627990168926869,0,0,0,0.109308720853725,0.120671375177539,0,0.0806231567469727,0,0,0.0284289834094803,0,0.0334718200393214,0,0.0295092261712153,0.586797373811344,0.00490944210113376,0,0.44767609124888,0.90280057476592
ROI_187.dcc,0.275639360605853,0.0135649411511705,0,0,0,0,0.0537351741567334,0,0.267186754681086,0,0,0.01266054070622,0.0600148105386013,0,0,0,0.317198418160336,0,0,0.359231897113717,0.935307571852595
ROI_188.dcc,0.166904714569888,0.0248275030286391,0,0,0,0,0,0,0.0549786934923923,0,0,0,0.18070576726916,0,0,0,0.572583321639921,0,0,0.509549095803218,0.869218531784614
ROI_189.dcc,0.00559830335062343,0.00285731034456465,0,0,0,0,0.0571009541915738,0,0.17502622251859,0,0.0106262832095868,0.0642566193220077,0,0,0.189713326616945,0.0947000619594341,0.369625005164505,0.0304959133221693,0,0.402124081626831,0.919308722371553
ROI_190.dcc,0,0,0,0,0.0553659703940576,0,0.122634084329412,0,0,0.217220180813106,0.0679987253430506,0.0195037257078552,0.172910172945487,0,0.28645046353454,0,0.045105556939317,0.0128111199931752,0,0.206115755874131,0.979137208624381
ROI_191.dcc,0,0.0165612369302319,0,0,0,0,0.0787915987905656,0,0,0.213863678644834,0.0394920055285402,0.0291662418569316,0.163491544758652,0,0.158413156959713,0.164498426834003,0.0720262665345187,0.0636958431620104,0,0.255790522477922,0.96547225836781
ROI_192.dcc,0,0.00464742903615329,0,0,0,0,0,0.0412373437713975,0.0235651185841681,0.136609051265335,0.114774894698987,0.0459503352858702,0.119432093512528,0,0.234867073060719,0.220489308701623,0.0245798175618832,0.033847534521335,0,0.190288876422641,0.985884942378069
ROI_193.dcc,0.108795711357042,0,0,0,0.0882936920747705,0.113928684154296,0,0.0921283029384188,0.101827990695247,0,0.0457463740107373,0.0490778899585901,0.0319462997427854,0,0,0.0310194319786273,0,0.337235623089486,0,0.668979208698081,0.747345344930619
ROI_194.dcc,0.0195976484356816,0,0.0573150899444233,0.035152958173209,0.237009348214034,0.0403457560050779,0.0709073072478907,0.0205731071504303,0.209784299244228,0.0444204979489373,0.0101388221113862,0.000997651445654508,0.0657341822912888,0,0,0.0968379556258784,0.0288905015130471,0.0622948746488332,0,0.536625684716624,0.924387885176619
ROI_195.dcc,0,0,0.186529920022746,0.0793816316900156,0.323810557314183,0.052760082716516,0.0898335938850354,0.00646098352984652,0.0630243685519132,0,0.0153152992926133,0,0.0815945951020281,0,0,0.0363794552863127,0.0242512068234877,0.0406583057853018,0,0.550966322733258,0.91895617077512
ROI_196.dcc,0,0.0449678881609197,0,0,0.0483051250096348,0.0811540962371702,0,0.111945244905942,0,0.106101687993712,0,0.0352250987865972,0.0515027433031405,0,0,0.060174728389874,0,0.46062338721301,0,0.719254527703484,0.709025685214767
ROI_197.dcc,0.119948873677339,0.00298636676109481,0,0,0.111148873410847,0.0508413817195503,0.100465650112186,0.0639046890506203,0.134026070860805,0,0,0.0296199859737971,0,0.00662300236202895,0,0.00617425741513957,0,0.374260848656591,0,0.727751206051995,0.692050269746185
ROI_198.dcc,0.095831841603786,0.00275786299841359,0.0110413052251027,0,0.0149831080928397,0.147520211169934,0.0047030384507569,0.0981661027863656,0.108516125792383,0.0211721858668077,0.000780748746260119,0.00978920181668365,0.0255839680744643,0,0,0,0.0211191068038994,0.438035192572304,0,0.707798733268676,0.714096878873785
ROI_199.dcc,0,0,0.270310421825903,0.150804490437821,0.242173830755494,0.125459301111188,0.0706924231566474,0.0457791269267539,0.0249151060135579,0,0.0124328854382395,0,0.0328121806169641,0,0,0,0.0126645492057756,0.011955684511655,0,0.412478390351885,0.9540006866002
ROI_200.dcc,0,0,0.22735828665633,0.159483876371219,0.302935097778543,0.0902802037901776,0.034219081176646,0.05167730858535,0.0191576395328442,0,0.0325211591724352,0,0.0295273008261246,0,0,0,0.0353140644998595,0.0175259816104704,0,0.3136810652332,0.965781763929872
ROI_201.dcc,0,0.0823722350759024,0.0166809298900621,0,0,0.09182888852162,0.0132810705727093,0.0645355633800003,0.117290235530046,0,0.0940076375738867,0.0190848331902099,0,0,0,0,0.249301733993145,0.251616872272419,0,0.525619755505618,0.851648007829405
ROI_202.dcc,0.0189453709077364,0.0157565685353664,0,0,0,0,0.0888019370103494,0,0,0.342056680091515,0.102281548422586,0.00648463211593001,0.0104669376543039,0,0,0.338642959317918,0.0331034681253991,0.0434598978188961,0,0.112016802562719,0.993107093790347
ROI_203.dcc,0.0612296349238326,0,0,0,0,0.00379302186212681,0.0738636787306978,0,0.134272728088272,0,0.253311364828856,0.0240123058276025,0,0,0.32067925619588,0.0222056162090079,0.0259456602826179,0.0806867330511059,0,0.129067130287594,0.997695112138919
ROI_204.dcc,0.00198629905984867,0.036600815147647,0,0,0,0,0.0946099769526668,0.0213752442889397,0.34046844201862,0.454611806790446,0,0.0408776550497878,0,0,0,0,0.00946976069204377,0,0,0.145553491428035,0.989402871227029
ROI_205.dcc,0,0,0,0,0.18767140126854,0,0,0,0.234625536146415,0.123788388112208,0,0.0384261822080017,0,0,0,0.243925871338347,0.0465616336698202,0.125000987256669,0,0.525111562558067,0.889118171561645
ROI_206.dcc,0.589060162309921,0.0226496725590707,0,0,0,0,0.0660124529819232,0,0,0.0561737938954351,0,0,0.00830403112779078,0,0,0,0.0500341659701511,0.207765721155708,0,0.475137510942709,0.880961960185083
ROI_207.dcc,0,0.0287742381132407,0,0,0.255354642056051,0.087926950773654,0.0213397329945194,0.211954246956423,0.128401148941831,0,0.00152785853786858,0.0211639078466807,0,0,0,0,0.0964903496627505,0.14706692411698,0,0.442868155283254,0.908932581486749
ROI_208.dcc,0,0,0.0901489058219059,0,0.160147743163095,0.214892709782633,0.174767010419278,0.0713981562837985,0.0600755498697381,0,0,0.0215017597142589,0.00539973178134577,0,0,0.0680950904689419,0.0290525713469036,0.104520771348101,0,0.504749544775271,0.910981422408708
ROI_209.dcc,0.106966470725854,0.0160825250513125,0,0,0.0624038802372399,0.157794241140159,0.25649862087991,0,0.0728024589183102,0,0.0239644391881305,0.0294233716659776,0,0,0,0.152488695923628,0.034421878501654,0.0871534177678249,0,0.436191681999914,0.924042861228324
ROI_210.dcc,0.205815946270419,0.00856731108599369,0,0,0.117525566467398,0,0.0839692895298517,0,0.0616183704516902,0.128600183209665,0,0.0221448010520587,0.0105104059742052,0,0,0.113448085897776,0.00537583349312741,0.242424206567816,0,0.633802042400471,0.793437295996399
ROI_211.dcc,0.0758434651049449,0,0,0,0.0763259153747673,0.132417464556114,0.0312713541699088,0.0951001214339216,0.224963496200087,0,0.00852757722269209,0.0610278503428381,0.0153538801035927,0,0,0.121977717003397,0.0837809020455044,0.0734102564422323,0,0.405048977456393,0.920317808587501
ROI_212.dcc,0.0347012833424128,0.0188151640637688,0.029439476589938,0,0.0806346168992987,0.186081701749217,0.161188411399372,0.0922224017772614,0.179752142198629,0.0129673860958034,0.00427752176786171,0.0175182903715381,0.022969289737758,0,0,0,0.102908134656782,0.0565241793503602,0,0.454378815136304,0.936974021355041
ROI_213.dcc,0,0,0,0.00793120785093458,0.0707505596919959,0,0,0.27117999260834,0.237411927614132,0.0901299906164367,0.0174669952975484,0.0233075753683746,0.0195759488559095,0,0,0,0,0.262245802096329,0,0.449187243937524,0.892080707475033
ROI_214.dcc,0,0.0134743618046322,0,0,0,0.158251846764001,0,0.284085517232306,0,0,0,0.0527832570635715,0,0.0185823946094393,0.0363602840053191,0.196863346226014,0,0.239598992294717,0,0.348333513152571,0.941085056427262
ROI_215.dcc,0,0.00550288763818101,0.0403120117210759,0.0137078325064758,0,0.221025094946067,0.199371822437658,0.0531633235104677,0,0,0,0.00952228725621965,0.13495207802961,0,0,0.0490068609262433,0,0.273435801028001,0,0.529574255916543,0.847872425002214
ROI_216.dcc,0.116544168291585,0,0.00783143051772921,0,0.0756123097899795,0,0,0.0289194055780189,0.16623682618102,0.117057276161085,0.00897392407129167,0.00119419676746178,0.00623235696649987,0,0,0.0800712829198892,0,0.39132682275544,0,0.641747517723346,0.770298095393013
ROI_217.dcc,0,0.000390624918784876,0,0.123515576071917,0.00606029113867796,0.197255979663633,0,0.194708002274173,0,0.0515665485030187,0,0.0161080329801206,0,0,0,0,0,0.410394944449675,0,0.652171640664118,0.762456330268569
ROI_218.dcc,0.0266670756236138,0,0,0,0.171224574233077,0.175377355390461,0,0.23570672425455,0,0.011403087634249,0.00729181861295812,0.0150787265731284,0,0,0.00114876339894689,0,0,0.356101874279015,0,0.662530540868749,0.750437301972654
ROI_219.dcc,0.0547942596737349,0,0.0749473951911475,0,0.108277052507033,0.0776222038947269,0.00978637037194467,0.0147744935954161,0.213311102351597,0.222805843000606,0.0433532526778674,0.0159643704598971,0,0,0,0,0.0601934748552301,0.104170181420799,0,0.379359069413464,0.937319895924829
